a,b,div_4,div_8,div_12
-39340,4981,-7.898,-7.89801245,-7.8980124473
-8062,-66949,0.1204,0.12042002,0.12042002121
-66949,-8062,8.3043,8.30426693,8.304266931283
6350,-44972,-0.1412,-0.14119897,-0.141198968247
-44972,6350,-7.0822,-7.08220472,-7.082204724409
8738,-95982,-0.091,-0.0910379,-0.09103790294
-95982,8738,-10.9844,-10.9844358,-10.984435797665
-9551,-32633,0.2927,0.29267919,0.292679189777
-32633,-9551,3.4167,3.41671029,3.416710292116
-8261,22721,-0.3636,-0.36358435,-0.36358434928
22721,-8261,-2.7504,-2.75039341,-2.750393414841
-1693,17411,-0.0972,-0.09723738,-0.097237378669
17411,-1693,-10.2841,-10.28411105,-10.284111045481
5936,-29464,-0.2015,-0.2014662,-0.201466196036
-29464,5936,-4.9636,-4.96361186,-4.963611859838
-8047,-15879,0.5068,0.50676995,0.50676994773
-15879,-8047,1.9733,1.97328197,1.973281968435
-4767,-51529,0.0925,0.09251101,0.092511013216
-51529,-4767,10.8095,10.80952381,10.809523809524
3970,-97473,-0.0407,-0.04072923,-0.040729227581
-97473,3970,-24.5524,-24.55239295,-24.552392947103
-6749,-82963,0.0813,0.08134952,0.081349517255
-82963,-6749,12.2926,12.29263595,12.292635946066
-4575,95895,-0.0477,-0.04770843,-0.047708431097
95895,-4575,-20.9607,-20.96065574,-20.960655737705
-8850,-62021,0.1427,0.1426936,0.142693603779
-62021,-8850,7.008,7.0080226,7.00802259887
-3962,48700,-0.0814,-0.08135524,-0.08135523614
48700,-3962,-12.2918,-12.29177183,-12.291771832408
-2419,98414,-0.0246,-0.02457984,-0.024579836202
98414,-2419,-40.6838,-40.68375362,-40.683753617197
1346,-20404,-0.066,-0.06596746,-0.065967457361
-20404,1346,-15.159,-15.1589896,-15.158989598811
-1131,-46539,0.0243,0.0243022,0.024302198156
-46539,-1131,41.1485,41.14854111,41.148541114058
-3714,71280,-0.0521,-0.05210438,-0.052104377104
71280,-3714,-19.1922,-19.19224556,-19.192245557351
-5973,99906,-0.0598,-0.0597862,-0.059786199027
99906,-5973,-16.7263,-16.72626821,-16.726268206931
-8169,82651,-0.0988,-0.09883728,-0.098837279646
82651,-8169,-10.1176,-10.11763986,-10.117639858
-7283,80040,-0.091,-0.090992,-0.090992003998
80040,-7283,-10.99,-10.98997666,-10.989976657971
-9182,26358,-0.3484,-0.34835723,-0.348357234995
26358,-9182,-2.8706,-2.87061642,-2.870616423437
4298,-48152,-0.0893,-0.08925901,-0.089259013125
-48152,4298,-11.2034,-11.2033504,-11.203350395533
-7154,-41386,0.1729,0.17286039,0.172860387571
-41386,-7154,5.785,5.78501538,5.785015376013
-9077,68138,-0.1332,-0.13321495,-0.133214946139
68138,-9077,-7.5067,-7.5066652,-7.506665197753
-4244,79643,-0.0533,-0.0532878,-0.053287796793
79643,-4244,-18.766,-18.76602262,-18.76602262017
5604,-23081,-0.2428,-0.24279711,-0.242797105845
-23081,5604,-4.1187,-4.11866524,-4.118665239115
-4512,81072,-0.0557,-0.05565423,-0.055654233274
81072,-4512,-17.9681,-17.96808511,-17.968085106383
-1224,-59511,0.0206,0.02056763,0.020567626153
-59511,-1224,48.6201,48.62009804,48.620098039216
1039,-82897,-0.0125,-0.01253363,-0.012533626066
-82897,1039,-79.7854,-79.78537055,-79.785370548604
-5812,-16625,0.3496,0.34959398,0.349593984962
-16625,-5812,2.8605,2.86046111,2.860461114935
-80,62086,-0.0013,-0.00128854,-0.001288535258
62086,-80,-776.075,-776.075,-776.075
6332,-35293,-0.1794,-0.17941235,-0.179412348058
-35293,6332,-5.5738,-5.57375237,-5.57375236892
-3663,-63201,0.058,0.05795794,0.057957943703
-63201,-3663,17.2539,17.25389025,17.25389025389
7520,-52935,-0.1421,-0.14206102,-0.14206101823
-52935,7520,-7.0392,-7.03922872,-7.039228723404
-9070,-60294,0.1504,0.15042956,0.150429561814
-60294,-9070,6.6476,6.64762955,6.64762954796
1769,-22865,-0.0774,-0.07736716,-0.07736715504
-22865,1769,-12.9254,-12.92538157,-12.925381571509
-6078,-62974,0.0965,0.09651602,0.096516022485
-62974,-6078,10.361,10.360974,10.360974004607
-2076,-44794,0.0463,0.04634549,0.0463454927
-44794,-2076,21.5771,21.57707129,21.577071290944
-5749,-68654,0.0837,0.08373875,0.083738747924
-68654,-5749,11.9419,11.94190294,11.941902939642
15,-18325,-0.0008,-0.00081855,-0.000818553888
-18325,15,-1221.6667,-1221.66666667,-1221.666666666667
-5,45257,-0.0001,-0.00011048,-0.000110480147
45257,-5,-9051.4,-9051.4,-9051.4
5911,-87593,-0.0675,-0.06748256,-0.067482561392
-87593,5911,-14.8186,-14.81864321,-14.818643207579
6552,-89267,-0.0734,-0.07339778,-0.073397784176
-89267,6552,-13.6244,-13.6243895,-13.624389499389
4134,-20456,-0.2021,-0.2020923,-0.202092295659
-20456,4134,-4.9482,-4.94823416,-4.948234155781
-3380,76537,-0.0442,-0.04416165,-0.044161647308
76537,-3380,-22.6441,-22.64408284,-22.644082840237
7792,-61955,-0.1258,-0.1257687,-0.125768703091
-61955,7792,-7.9511,-7.9511037,-7.951103696099
9932,-20316,-0.4889,-0.48887576,-0.488875762945
-20316,9932,-2.0455,-2.04550946,-2.045509464358
355507,964618,0.3685,0.36854693,0.368546927385
964618,355507,2.7134,2.71335867,2.713358668043
673976,975170,0.6911,0.69113693,0.691136929971
975170,673976,1.4469,1.44689128,1.446891283963
301798,734779,0.4107,0.41073302,0.410733023127
734779,301798,2.4347,2.43467154,2.434671535265
537202,384576,1.3969,1.39686824,1.396868239308
384576,537202,0.7159,0.71588713,0.715887133704
145484,193735,0.7509,0.7509433,0.750943298836
193735,145484,1.3317,1.33165846,1.331658464161
455543,156170,2.917,2.91696869,2.916968687968
156170,455543,0.3428,0.34282164,0.342821643621
362522,620820,0.5839,0.58394059,0.583940594697
620820,362522,1.7125,1.71250297,1.712502965337
551104,278277,1.9804,1.9804152,1.980415197807
278277,551104,0.5049,0.50494462,0.504944620253
436863,890938,0.4903,0.49034052,0.490340517522
890938,436863,2.0394,2.03939908,2.039399079345
263059,851825,0.3088,0.30881813,0.308818125789
851825,263059,3.2382,3.2381519,3.238151897483
947432,600914,1.5767,1.57665157,1.576651567446
600914,947432,0.6343,0.63425555,0.634255545517
523145,680203,0.7691,0.76910128,0.769101282999
680203,523145,1.3002,1.30021887,1.300218868574
198557,721212,0.2753,0.27531017,0.275310172321
721212,198557,3.6323,3.6322668,3.632266804998
644211,374487,1.7202,1.7202493,1.720249301044
374487,644211,0.5813,0.58131109,0.581311092173
928207,639090,1.4524,1.45238855,1.452388552473
639090,928207,0.6885,0.68852099,0.688520987237
399070,710118,0.562,0.56197702,0.561977023537
710118,399070,1.7794,1.77943218,1.779432179818
850161,185377,4.5861,4.5861191,4.586119097838
185377,850161,0.218,0.21804929,0.218049287135
166221,869771,0.1911,0.19110892,0.191108924073
869771,166221,5.2326,5.23261802,5.232618020587
305701,872158,0.3505,0.35051103,0.350511031258
872158,305701,2.853,2.85297726,2.852977255554
784914,695060,1.1293,1.12927517,1.129275170489
695060,784914,0.8855,0.88552376,0.885523764387
971395,203858,4.7651,4.76505705,4.765057049515
203858,971395,0.2099,0.20986108,0.209861076081
179525,635547,0.2825,0.28247321,0.282473208118
635547,179525,3.5402,3.54015875,3.540158752263
616956,130444,4.7297,4.72966177,4.729661770568
130444,616956,0.2114,0.21143161,0.211431609385
626037,858937,0.7289,0.72885089,0.728850893605
858937,626037,1.372,1.37202274,1.37202273987
841439,757395,1.111,1.11096456,1.110964556143
757395,841439,0.9001,0.90011873,0.900118725184
619297,192034,3.2249,3.22493413,3.224934126248
192034,619297,0.3101,0.31008385,0.310083853143
183361,412913,0.4441,0.44406691,0.444066909979
412913,183361,2.2519,2.25191289,2.251912893145
693906,824368,0.8417,0.84174301,0.841743007977
824368,693906,1.188,1.18801106,1.188011056253
489359,939633,0.5208,0.52079801,0.520798013693
939633,489359,1.9201,1.92013021,1.920130211154
157712,889368,0.1773,0.17733042,0.177330418904
889368,157712,5.6392,5.63919042,5.63919042305
400118,207936,1.9242,1.9242363,1.924236303478
207936,400118,0.5197,0.51968669,0.519686692426
287855,472009,0.6099,0.60985066,0.609850659627
472009,287855,1.6397,1.63974571,1.639745705303
640432,490227,1.3064,1.30639887,1.306398872359
490227,640432,0.7655,0.765463,0.765462999975
676092,147322,4.5892,4.58921274,4.589212744872
147322,676092,0.2179,0.2179023,0.21790229732
770218,620054,1.2422,1.24217891,1.242178906998
620054,770218,0.805,0.80503702,0.805037015494
945657,706521,1.3385,1.33846977,1.338469769476
706521,945657,0.7471,0.74712184,0.747121842275
910323,485565,1.8748,1.87477063,1.874770628031
485565,910323,0.5334,0.53339858,0.533398584898
148181,737833,0.2008,0.20083271,0.200832708757
737833,148181,4.9793,4.9792686,4.979268597189
903287,657648,1.3735,1.37351136,1.373511361701
657648,903287,0.7281,0.72806096,0.728060959584
726830,683420,1.0635,1.06351877,1.063518773229
683420,726830,0.9403,0.94027489,0.940274892341
727755,487119,1.494,1.49399839,1.493998386431
487119,727755,0.6693,0.66934477,0.669344765752
209259,408574,0.5122,0.51216915,0.51216915418
408574,209259,1.9525,1.95247994,1.952479941126
984307,772690,1.2739,1.2738705,1.273870504342
772690,984307,0.785,0.78500915,0.785009148568
454859,407738,1.1156,1.11556686,1.115566859111
407738,454859,0.8964,0.89640526,0.896405259652
214127,564242,0.3795,0.37949497,0.379494968471
564242,214127,2.6351,2.63508105,2.635081050031
670720,326565,2.0539,2.0538637,2.053863702479
326565,670720,0.4869,0.48688723,0.486887225668
956768,711241,1.3452,1.34520929,1.345209289116
711241,956768,0.7434,0.74337875,0.743378750125
396842,818980,0.4846,0.4845564,0.484556399424
818980,396842,2.0637,2.06374325,2.063743252982
584467,165199,3.538,3.53795725,3.537957251557
165199,584467,0.2826,0.28264898,0.282648977616
804584,382837,2.1016,2.10163594,2.101635944279
382837,804584,0.4758,0.4758198,0.475819802531
240046,553332,0.4338,0.43381912,0.433819117636
553332,240046,2.3051,2.30510819,2.305108187597
138557,726684,0.1907,0.19067022,0.190670222545
726684,138557,5.2447,5.24465743,5.244657433403
115067,610693,0.1884,0.18842037,0.188420368336
610693,115067,5.3073,5.30728184,5.307281844491
740338,737563,1.0038,1.00376239,1.003762390467
737563,740338,0.9963,0.99625171,0.996251712056
626220,869237,0.7204,0.72042492,0.720424924388
869237,626220,1.3881,1.38806969,1.388069687969
189685,150986,1.2563,1.25630853,1.256308531917
150986,189685,0.796,0.79598281,0.795982813612
162312,946320,0.1715,0.17151915,0.171519147857
946320,162312,5.8303,5.83025285,5.83025284637
988807,761640,1.2983,1.29826033,1.298260332966
761640,988807,0.7703,0.77026154,0.770261537388
650299,461211,1.41,1.40998155,1.409981548575
461211,650299,0.7092,0.70922914,0.709229139211
649377,968532,0.6705,0.67047552,0.670475523782
968532,649377,1.4915,1.49147876,1.491478755792
843190,616574,1.3675,1.36754064,1.367540635836
616574,843190,0.7312,0.7312397,0.731239696865
287362,671105,0.4282,0.42819231,0.428192309698
671105,287362,2.3354,2.33539925,2.335399252511
289114,633491,0.4564,0.45638217,0.456382174332
633491,289114,2.1911,2.19114605,2.191146053114
162609,202891,0.8015,0.8014599,0.801459897186
202891,162609,1.2477,1.24772307,1.247723065759
856965,902789,0.9492,0.94924174,0.949241738657
902789,856965,1.0535,1.05347243,1.053472428862
841027,955493,0.8802,0.88020216,0.88020215742
955493,841027,1.1361,1.13610265,1.136102645932
956538,233162,4.1025,4.10246095,4.102460949897
233162,956538,0.2438,0.24375613,0.243756128873
651783,175611,3.7115,3.71151579,3.71151579343
175611,651783,0.2694,0.2694317,0.269431697359
204864,947897,0.2161,0.21612475,0.216124747731
947897,204864,4.627,4.6269574,4.626957396126
612593,361576,1.6942,1.69423026,1.694230258645
361576,612593,0.5902,0.59023854,0.590238543372
33660,622471,0.0541,0.05407481,0.054074808304
622471,33660,18.4929,18.49289958,18.492899584076
56686,394654,0.1436,0.14363468,0.143634677464
394654,56686,6.9621,6.96210705,6.962107045831
99106,655963,0.1511,0.15108474,0.15108474106
655963,99106,6.6188,6.61880209,6.618802090691
29939,976755,0.0307,0.03065149,0.030651493978
976755,29939,32.6248,32.62483717,32.62483716891
70952,301247,0.2355,0.23552766,0.235527656707
301247,70952,4.2458,4.24578588,4.245785883414
36008,238914,0.1507,0.15071532,0.150715320157
238914,36008,6.635,6.63502555,6.635025549878
58684,713660,0.0822,0.08222963,0.082229633159
713660,58684,12.1611,12.16106605,12.161066048667
54961,990697,0.0555,0.0554771,0.055477103494
990697,54961,18.0255,18.02545441,18.025454413129
10,856360,0.0,1.168e-05,1.1677332e-05
856360,10,85636.0,85636.0,85636.0
72260,168395,0.4291,0.42911013,0.429110127973
168395,72260,2.3304,2.3304041,2.330404096319
6164,204370,0.0302,0.03016098,0.030160982532
204370,6164,33.1554,33.15541856,33.155418559377
45564,447921,0.1017,0.10172329,0.101723294956
447921,45564,9.8306,9.83058994,9.830589939426
73388,507886,0.1445,0.14449699,0.14449699342
507886,73388,6.9206,6.92055922,6.920559219491
32618,173546,0.188,0.18795017,0.187950168831
173546,32618,5.3206,5.3205592,5.320559200441
57575,497007,0.1158,0.11584344,0.115843438825
497007,57575,8.6323,8.63234043,8.632340425532
7077,781772,0.0091,0.00905251,0.009052511474
781772,7077,110.4666,110.46658188,110.46658188498
84003,561794,0.1495,0.14952634,0.149526338836
561794,84003,6.6878,6.68778496,6.687784960061
19388,871086,0.0223,0.02225727,0.022257274253
871086,19388,44.9291,44.92913142,44.929131421498
3017,932672,0.0032,0.00323479,0.003234792081
932672,3017,309.1389,309.13887968,309.138879681803
36486,449712,0.0811,0.08113192,0.081131924432
449712,36486,12.3256,12.32560434,12.325604341391
30715,246539,0.1246,0.12458475,0.124584751297
246539,30715,8.0267,8.0266645,8.026664496175
34647,114021,0.3039,0.30386508,0.303865077486
114021,34647,3.2909,3.29093428,3.290934280024
56151,164941,0.3404,0.34043082,0.340430820718
164941,56151,2.9375,2.93745436,2.937454364125
58673,492573,0.1191,0.11911534,0.119115339249
492573,58673,8.3952,8.39522438,8.395224379186
9092,710819,0.0128,0.01279088,0.012790879253
710819,9092,78.1807,78.18070832,78.180708315002
20989,410216,0.0512,0.05116573,0.051165727324
410216,20989,19.5443,19.54433275,19.544332745724
25657,633802,0.0405,0.0404811,0.04048109662
633802,25657,24.7029,24.7028881,24.702888100713
40387,116830,0.3457,0.34569032,0.345690319267
116830,40387,2.8928,2.89276252,2.892762522594
68162,161296,0.4226,0.42258952,0.422589524849
161296,68162,2.3664,2.36636249,2.366362489364
4301,903481,0.0048,0.00476048,0.004760476424
903481,4301,210.063,210.0630086,210.063008602651
41749,997985,0.0418,0.04183329,0.041833294088
997985,41749,23.9044,23.9044049,23.904404895926
6173,864193,0.0071,0.00714308,0.007143080307
864193,6173,139.9956,139.99562611,139.995626113721
49538,364613,0.1359,0.1358646,0.135864601646
364613,49538,7.3603,7.36026888,7.360268884493
37324,387631,0.0963,0.09628745,0.09628744863
387631,37324,10.3856,10.38556961,10.385569606687
73172,864829,0.0846,0.08460863,0.084608633614
864829,73172,11.8191,11.8191248,11.819124801837
64324,940289,0.0684,0.06840876,0.068408755181
940289,64324,14.618,14.61801194,14.618011939556
39839,812099,0.0491,0.04905683,0.049056826815
812099,39839,20.3845,20.3845227,20.384522703883
86354,568833,0.1518,0.15180905,0.151809054679
568833,86354,6.5872,6.58722236,6.587222363758
15920,960375,0.0166,0.01657686,0.016576857998
960375,15920,60.3251,60.32506281,60.32506281407
52265,482172,0.1084,0.10839493,0.10839492961
482172,52265,9.2255,9.22552377,9.225523773079
24943,702573,0.0355,0.03550236,0.035502360609
702573,24943,28.1671,28.16714108,28.167141081666
99483,539213,0.1845,0.18449666,0.184496664583
539213,99483,5.4202,5.42015219,5.420152186806
21430,164284,0.1304,0.13044484,0.130444839424
164284,21430,7.6661,7.66607559,7.66607559496
75205,133212,0.5646,0.56455124,0.56455124163
133212,75205,1.7713,1.7713184,1.771318396383
26213,759641,0.0345,0.03450709,0.034507089533
759641,26213,28.9796,28.97955213,28.979552130622
34378,285229,0.1205,0.12052772,0.120527716326
285229,34378,8.2968,8.29684682,8.296846820641
75746,647219,0.117,0.11703303,0.117033029006
647219,75746,8.5446,8.54459641,8.544596414332
50044,399162,0.1254,0.12537266,0.125372655714
399162,50044,7.9762,7.97622093,7.976220925585
55167,305320,0.1807,0.18068584,0.18068583781
305320,55167,5.5345,5.53446807,5.534468069679
16583,492274,0.0337,0.03368652,0.033686524171
492274,16583,29.6855,29.68546101,29.685461014292
371,827242,0.0004,0.00044848,0.000448478196
827242,371,2229.7628,2229.76280323,2229.762803234501
17461,601858,0.029,0.02901183,0.02901182671
601858,17461,34.4687,34.46870168,34.468701678025
4648,346722,0.0134,0.01340555,0.013405552575
346722,4648,74.596,74.59595525,74.59595524957
78843,853217,0.0924,0.09240674,0.092406738262
853217,78843,10.8217,10.82172165,10.821721649354
13027,962344,0.0135,0.01353674,0.013536739461
962344,13027,73.873,73.87303293,73.873032931604
355507,-964618,-0.3685,-0.36854693,-0.368546927385
-964618,355507,-2.7134,-2.71335867,-2.713358668043
-673976,-975170,0.6911,0.69113693,0.691136929971
-975170,-673976,1.4469,1.44689128,1.446891283963
-301798,734779,-0.4107,-0.41073302,-0.410733023127
734779,-301798,-2.4347,-2.43467154,-2.434671535265
537202,-384576,-1.3969,-1.39686824,-1.396868239308
-384576,537202,-0.7159,-0.71588713,-0.715887133704
-145484,-193735,0.7509,0.7509433,0.750943298836
-193735,-145484,1.3317,1.33165846,1.331658464161
-455543,156170,-2.917,-2.91696869,-2.916968687968
156170,-455543,-0.3428,-0.34282164,-0.342821643621
-362522,-620820,0.5839,0.58394059,0.583940594697
-620820,-362522,1.7125,1.71250297,1.712502965337
551104,-278277,-1.9804,-1.9804152,-1.980415197807
-278277,551104,-0.5049,-0.50494462,-0.504944620253
436863,-890938,-0.4903,-0.49034052,-0.490340517522
-890938,436863,-2.0394,-2.03939908,-2.039399079345
-263059,851825,-0.3088,-0.30881813,-0.308818125789
851825,-263059,-3.2382,-3.2381519,-3.238151897483
947432,-600914,-1.5767,-1.57665157,-1.576651567446
-600914,947432,-0.6343,-0.63425555,-0.634255545517
523145,-680203,-0.7691,-0.76910128,-0.769101282999
-680203,523145,-1.3002,-1.30021887,-1.300218868574
-198557,721212,-0.2753,-0.27531017,-0.275310172321
721212,-198557,-3.6323,-3.6322668,-3.632266804998
644211,-374487,-1.7202,-1.7202493,-1.720249301044
-374487,644211,-0.5813,-0.58131109,-0.581311092173
928207,-639090,-1.4524,-1.45238855,-1.452388552473
-639090,928207,-0.6885,-0.68852099,-0.688520987237
399070,-710118,-0.562,-0.56197702,-0.561977023537
-710118,399070,-1.7794,-1.77943218,-1.779432179818
-850161,185377,-4.5861,-4.5861191,-4.586119097838
185377,-850161,-0.218,-0.21804929,-0.218049287135
-166221,869771,-0.1911,-0.19110892,-0.191108924073
869771,-166221,-5.2326,-5.23261802,-5.232618020587
-305701,872158,-0.3505,-0.35051103,-0.350511031258
872158,-305701,-2.853,-2.85297726,-2.852977255554
-784914,695060,-1.1293,-1.12927517,-1.129275170489
695060,-784914,-0.8855,-0.88552376,-0.885523764387
-971395,-203858,4.7651,4.76505705,4.765057049515
-203858,-971395,0.2099,0.20986108,0.209861076081
-179525,-635547,0.2825,0.28247321,0.282473208118
-635547,-179525,3.5402,3.54015875,3.540158752263
-616956,-130444,4.7297,4.72966177,4.729661770568
-130444,-616956,0.2114,0.21143161,0.211431609385
-626037,-858937,0.7289,0.72885089,0.728850893605
-858937,-626037,1.372,1.37202274,1.37202273987
-841439,757395,-1.111,-1.11096456,-1.110964556143
757395,-841439,-0.9001,-0.90011873,-0.900118725184
619297,-192034,-3.2249,-3.22493413,-3.224934126248
-192034,619297,-0.3101,-0.31008385,-0.310083853143
-183361,-412913,0.4441,0.44406691,0.444066909979
-412913,-183361,2.2519,2.25191289,2.251912893145
-693906,-824368,0.8417,0.84174301,0.841743007977
-824368,-693906,1.188,1.18801106,1.188011056253
489359,-939633,-0.5208,-0.52079801,-0.520798013693
-939633,489359,-1.9201,-1.92013021,-1.920130211154
-157712,889368,-0.1773,-0.17733042,-0.177330418904
889368,-157712,-5.6392,-5.63919042,-5.63919042305
-400118,-207936,1.9242,1.9242363,1.924236303478
-207936,-400118,0.5197,0.51968669,0.519686692426
287855,-472009,-0.6099,-0.60985066,-0.609850659627
-472009,287855,-1.6397,-1.63974571,-1.639745705303
-640432,-490227,1.3064,1.30639887,1.306398872359
-490227,-640432,0.7655,0.765463,0.765462999975
-676092,-147322,4.5892,4.58921274,4.589212744872
-147322,-676092,0.2179,0.2179023,0.21790229732
-770218,620054,-1.2422,-1.24217891,-1.242178906998
620054,-770218,-0.805,-0.80503702,-0.805037015494
-945657,706521,-1.3385,-1.33846977,-1.338469769476
706521,-945657,-0.7471,-0.74712184,-0.747121842275
-910323,-485565,1.8748,1.87477063,1.874770628031
-485565,-910323,0.5334,0.53339858,0.533398584898
-148181,737833,-0.2008,-0.20083271,-0.200832708757
737833,-148181,-4.9793,-4.9792686,-4.979268597189
-903287,657648,-1.3735,-1.37351136,-1.373511361701
657648,-903287,-0.7281,-0.72806096,-0.728060959584
-726830,683420,-1.0635,-1.06351877,-1.063518773229
683420,-726830,-0.9403,-0.94027489,-0.940274892341
727755,-487119,-1.494,-1.49399839,-1.493998386431
-487119,727755,-0.6693,-0.66934477,-0.669344765752
-209259,-408574,0.5122,0.51216915,0.51216915418
-408574,-209259,1.9525,1.95247994,1.952479941126
-984307,772690,-1.2739,-1.2738705,-1.273870504342
772690,-984307,-0.785,-0.78500915,-0.785009148568
454859,-407738,-1.1156,-1.11556686,-1.115566859111
-407738,454859,-0.8964,-0.89640526,-0.896405259652
-214127,-564242,0.3795,0.37949497,0.379494968471
-564242,-214127,2.6351,2.63508105,2.635081050031
-670720,326565,-2.0539,-2.0538637,-2.053863702479
326565,-670720,-0.4869,-0.48688723,-0.486887225668
-956768,711241,-1.3452,-1.34520929,-1.345209289116
711241,-956768,-0.7434,-0.74337875,-0.743378750125
-396842,818980,-0.4846,-0.4845564,-0.484556399424
818980,-396842,-2.0637,-2.06374325,-2.063743252982
584467,-165199,-3.538,-3.53795725,-3.537957251557
-165199,584467,-0.2826,-0.28264898,-0.282648977616
804584,-382837,-2.1016,-2.10163594,-2.101635944279
-382837,804584,-0.4758,-0.4758198,-0.475819802531
240046,-553332,-0.4338,-0.43381912,-0.433819117636
-553332,240046,-2.3051,-2.30510819,-2.305108187597
-138557,726684,-0.1907,-0.19067022,-0.190670222545
726684,-138557,-5.2447,-5.24465743,-5.244657433403
-115067,610693,-0.1884,-0.18842037,-0.188420368336
610693,-115067,-5.3073,-5.30728184,-5.307281844491
-740338,-737563,1.0038,1.00376239,1.003762390467
-737563,-740338,0.9963,0.99625171,0.996251712056
-626220,869237,-0.7204,-0.72042492,-0.720424924388
869237,-626220,-1.3881,-1.38806969,-1.388069687969
189685,-150986,-1.2563,-1.25630853,-1.256308531917
-150986,189685,-0.796,-0.79598281,-0.795982813612
-162312,-946320,0.1715,0.17151915,0.171519147857
-946320,-162312,5.8303,5.83025285,5.83025284637
-988807,-761640,1.2983,1.29826033,1.298260332966
-761640,-988807,0.7703,0.77026154,0.770261537388
650299,-461211,-1.41,-1.40998155,-1.409981548575
-461211,650299,-0.7092,-0.70922914,-0.709229139211
-649377,-968532,0.6705,0.67047552,0.670475523782
-968532,-649377,1.4915,1.49147876,1.491478755792
-843190,616574,-1.3675,-1.36754064,-1.367540635836
616574,-843190,-0.7312,-0.7312397,-0.731239696865
287362,-671105,-0.4282,-0.42819231,-0.428192309698
-671105,287362,-2.3354,-2.33539925,-2.335399252511
-289114,633491,-0.4564,-0.45638217,-0.456382174332
633491,-289114,-2.1911,-2.19114605,-2.191146053114
-162609,202891,-0.8015,-0.8014599,-0.801459897186
202891,-162609,-1.2477,-1.24772307,-1.247723065759
856965,-902789,-0.9492,-0.94924174,-0.949241738657
-902789,856965,-1.0535,-1.05347243,-1.053472428862
-841027,955493,-0.8802,-0.88020216,-0.88020215742
955493,-841027,-1.1361,-1.13610265,-1.136102645932
-956538,233162,-4.1025,-4.10246095,-4.102460949897
233162,-956538,-0.2438,-0.24375613,-0.243756128873
-651783,-175611,3.7115,3.71151579,3.71151579343
-175611,-651783,0.2694,0.2694317,0.269431697359
-204864,-947897,0.2161,0.21612475,0.216124747731
-947897,-204864,4.627,4.6269574,4.626957396126
-612593,-361576,1.6942,1.69423026,1.694230258645
-361576,-612593,0.5902,0.59023854,0.590238543372
-33660,-622471,0.0541,0.05407481,0.054074808304
-622471,-33660,18.4929,18.49289958,18.492899584076
-56686,-394654,0.1436,0.14363468,0.143634677464
-394654,-56686,6.9621,6.96210705,6.962107045831
99106,-655963,-0.1511,-0.15108474,-0.15108474106
-655963,99106,-6.6188,-6.61880209,-6.618802090691
-29939,-976755,0.0307,0.03065149,0.030651493978
-976755,-29939,32.6248,32.62483717,32.62483716891
70952,-301247,-0.2355,-0.23552766,-0.235527656707
-301247,70952,-4.2458,-4.24578588,-4.245785883414
-36008,-238914,0.1507,0.15071532,0.150715320157
-238914,-36008,6.635,6.63502555,6.635025549878
-58684,-713660,0.0822,0.08222963,0.082229633159
-713660,-58684,12.1611,12.16106605,12.161066048667
-54961,990697,-0.0555,-0.0554771,-0.055477103494
990697,-54961,-18.0255,-18.02545441,-18.025454413129
-10,-856360,0.0,1.168e-05,1.1677332e-05
-856360,-10,85636.0,85636.0,85636.0
-72260,-168395,0.4291,0.42911013,0.429110127973
-168395,-72260,2.3304,2.3304041,2.330404096319
-6164,204370,-0.0302,-0.03016098,-0.030160982532
204370,-6164,-33.1554,-33.15541856,-33.155418559377
45564,-447921,-0.1017,-0.10172329,-0.101723294956
-447921,45564,-9.8306,-9.83058994,-9.830589939426
73388,-507886,-0.1445,-0.14449699,-0.14449699342
-507886,73388,-6.9206,-6.92055922,-6.920559219491
-32618,-173546,0.188,0.18795017,0.187950168831
-173546,-32618,5.3206,5.3205592,5.320559200441
-57575,-497007,0.1158,0.11584344,0.115843438825
-497007,-57575,8.6323,8.63234043,8.632340425532
7077,-781772,-0.0091,-0.00905251,-0.009052511474
-781772,7077,-110.4666,-110.46658188,-110.46658188498
-84003,561794,-0.1495,-0.14952634,-0.149526338836
561794,-84003,-6.6878,-6.68778496,-6.687784960061
-19388,871086,-0.0223,-0.02225727,-0.022257274253
871086,-19388,-44.9291,-44.92913142,-44.929131421498
-3017,-932672,0.0032,0.00323479,0.003234792081
-932672,-3017,309.1389,309.13887968,309.138879681803
-36486,449712,-0.0811,-0.08113192,-0.081131924432
449712,-36486,-12.3256,-12.32560434,-12.325604341391
-30715,246539,-0.1246,-0.12458475,-0.124584751297
246539,-30715,-8.0267,-8.0266645,-8.026664496175
34647,-114021,-0.3039,-0.30386508,-0.303865077486
-114021,34647,-3.2909,-3.29093428,-3.290934280024
-56151,-164941,0.3404,0.34043082,0.340430820718
-164941,-56151,2.9375,2.93745436,2.937454364125
-58673,-492573,0.1191,0.11911534,0.119115339249
-492573,-58673,8.3952,8.39522438,8.395224379186
-9092,710819,-0.0128,-0.01279088,-0.012790879253
710819,-9092,-78.1807,-78.18070832,-78.180708315002
-20989,410216,-0.0512,-0.05116573,-0.051165727324
410216,-20989,-19.5443,-19.54433275,-19.544332745724
25657,-633802,-0.0405,-0.0404811,-0.04048109662
-633802,25657,-24.7029,-24.7028881,-24.702888100713
-40387,116830,-0.3457,-0.34569032,-0.345690319267
116830,-40387,-2.8928,-2.89276252,-2.892762522594
68162,-161296,-0.4226,-0.42258952,-0.422589524849
